Entity,Type,Superclass(es),http://www.w3.org/2000/01/rdf-schema#label,http://edamontology.org/created_in,http://www.geneontology.org/formats/oboInOwl#hasDefinition,
http://edamontology.org/operation_3938,Class,http://edamontology.org/operation_0482	http://edamontology.org/operation_4009,"'Virtual screening'","'1.24'","'Virtual screening is used in drug discovery to identify potential drug compounds.  It involves searching libraries of small molecules in order to identify those molecules which are most likely to bind to a drug target (typically a protein receptor or enzyme).'",
http://edamontology.org/operation_3939,Class,http://edamontology.org/topic_3297,"'Metabolic engineering'","'1.24'","'Biotechnology approach that seeks to optimize cellular genetic and regulatory processes in order to increase the cells' production of a certain substance.'",
http://edamontology.org/operation_3942,Class,http://edamontology.org/operation_0324,"'Tree dating'","'1.24'","'The application of phylogenetic and other methods to estimate paleogeographical events such as speciation.'",
http://edamontology.org/operation_3946,Class,http://edamontology.org/operation_2426	http://edamontology.org/operation_0286,"'Ecological modelling'","'1.24'","'The development and use of mathematical models and systems analysis for the description of ecological processes, and applications such as the sustainable management of resources.'",
http://edamontology.org/operation_3947,Class,http://edamontology.org/operation_0325,"'Phylogenetic tree reconciliation'","'1.24'","'Mapping between gene tree nodes and species tree nodes or branches, to analyse and account for possible differences between gene histories and species histories, explaining this in terms of gene-scale events such as duplication, loss, transfer etc.'",
http://edamontology.org/operation_3950,Class,http://edamontology.org/operation_2478,"'Selection detection'","'1.24'","'The detection of genetic selection, or (the end result of) the process by which certain traits become more prevalent in a species than other traits.'",
http://edamontology.org/operation_3960,Class,http://edamontology.org/operation_2238,"'Principal component analysis'","'1.25'","'A statistical procedure that uses an orthogonal transformation to convert a set of observations of possibly correlated variables into a set of values of linearly uncorrelated variables called principal components.'",
http://edamontology.org/operation_3961,Class,http://edamontology.org/operation_3228,"'Copy number variation detection'","'1.25'","'Identify where sections of the genome are repeated and the number of repeats in the genome varies between individuals.'",
http://edamontology.org/operation_3962,Class,http://edamontology.org/operation_3961,"'Deletion detection'","'1.25'","'Identify deletion events causing the number of repeats in the genome to vary between individuals.'",
http://edamontology.org/operation_3963,Class,http://edamontology.org/operation_3961,"'Duplication detection'","'1.25'","'Identify duplication events causing the number of repeats in the genome to vary between individuals.'",
http://edamontology.org/operation_3964,Class,http://edamontology.org/operation_3961,"'Complex CNV detection'","'1.25'","'Identify copy number variations which are complex, e.g. multi-allelic variations that have many structural alleles and have rearranged multiple times in the ancestral genomes.'",
http://edamontology.org/operation_3965,Class,http://edamontology.org/operation_3961,"'Amplification detection'","'1.25'","'Identify amplification events causing the number of repeats in the genome to vary between individuals.'",
http://edamontology.org/operation_3968,Class,http://edamontology.org/operation_2429	http://edamontology.org/operation_3092,"'Adhesin prediction'","'1.25'","'Predict adhesins in protein sequences.'",
http://edamontology.org/operation_4008,Class,http://edamontology.org/operation_2430,"'Protein design'","'1.25'","'Design new protein molecules with specific structural or functional properties.'",
http://edamontology.org/operation_4009,Class,http://edamontology.org/operation_2430,"'Small molecule design'","'1.25'","'The design of small molecules with specific biological activity, such as inhibitors or modulators for proteins that are of therapeutic interest.  This can involve the modification of individual atoms, the addition or removal of molecular fragments, and the use reaction-based design to explore tractable synthesis options for the small molecule.'",
http://edamontology.org/topic_0003,Class,http://www.w3.org/2002/07/owl#Thing,"'Topic'","'beta12orEarlier'","'A category denoting a rather broad domain or field of interest, of study, application, work, data, or technology. Topics have no clearly defined borders between each other.'",
http://edamontology.org/topic_0077,Class,http://edamontology.org/topic_3307,"'Nucleic acids'","'beta12orEarlier'","'The processing and analysis of nucleic acid sequence, structural and other data.'",
http://edamontology.org/topic_0078,Class,http://edamontology.org/topic_3307,"'Proteins'","'beta12orEarlier'","'Archival, processing and analysis of protein data, typically molecular sequence and structural data.'",
http://edamontology.org/topic_0079,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Metabolites'","'beta12orEarlier'","'The structures of reactants or products of metabolism, for example small molecules such as including vitamins, polyols, nucleotides and amino acids.'",
http://edamontology.org/topic_0080,Class,http://edamontology.org/topic_3307,"'Sequence analysis'","'beta12orEarlier'","'The archival, processing and analysis of molecular sequences (monomer composition of polymers) including molecular sequence data resources, sequence sites, alignments, motifs and profiles.'",
http://edamontology.org/topic_0081,Class,http://edamontology.org/topic_3307,"'Structure analysis'","'beta12orEarlier'","'The curation, processing, analysis and prediction of data about the structure of biological molecules, typically proteins and nucleic acids and other macromolecules.'",
http://edamontology.org/topic_0082,Class,http://edamontology.org/topic_0081,"'Structure prediction'","'beta12orEarlier'","'The prediction of molecular structure, including the prediction, modelling, recognition or design of protein secondary or tertiary structure or other structural features, and the folding of nucleic acid molecules and the prediction or design of nucleic acid (typically RNA) sequences with specific conformations.'",
http://edamontology.org/topic_0083,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Alignment'","'beta12orEarlier'","'The alignment (equivalence between sites) of molecular sequences, structures or profiles (representing a sequence or structure alignment).'",
http://edamontology.org/topic_0084,Class,http://edamontology.org/topic_3307	http://edamontology.org/topic_3299,"'Phylogeny'","'beta12orEarlier'","'The study of evolutionary relationships amongst organisms.'",
http://edamontology.org/topic_0085,Class,http://edamontology.org/topic_0622	http://edamontology.org/topic_1775,"'Functional genomics'","'beta12orEarlier'","'The study of gene or protein functions and their interactions in totality in a given organism, tissue, cell etc.'",
http://edamontology.org/topic_0089,Class,http://edamontology.org/topic_0605,"'Ontology and terminology'","'beta12orEarlier'","'The conceptualisation, categorisation and nomenclature (naming) of entities or phenomena within biology or bioinformatics. This includes formal ontologies, controlled vocabularies, structured glossary, symbols and terminology or other related resource.'",
http://edamontology.org/topic_0090,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Information retrieval'","'beta12orEarlier'","'The search and query of data sources (typically databases or ontologies) in order to retrieve entries or other information.'",
http://edamontology.org/topic_0091,Class,http://edamontology.org/topic_0605,"'Bioinformatics'","'beta12orEarlier'","'The archival, curation, processing and analysis of complex biological data.'",
http://edamontology.org/topic_0092,Class,http://edamontology.org/topic_3316,"'Data visualisation'","'beta12orEarlier'","'Rendering (drawing on a computer screen) or visualisation of molecular sequences, structures or other biomolecular data.'",
http://edamontology.org/topic_0094,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid thermodynamics'","'beta12orEarlier'","'The study of the thermodynamic properties of a nucleic acid.'",
